Date,High,Low,Open,Close,Volume,Adj Close
2014-01-02,54.3565788269043,53.79582977294922,54.19123077392578,53.98274612426758,2721200.0,47.584381103515625
2014-01-03,54.70884323120117,53.91804504394531,54.248741149902344,54.32063293457031,2026800.0,47.882225036621094
2014-01-06,54.73759841918945,54.12652587890625,54.29187774658203,54.277496337890625,4083600.0,47.84419631958008
2014-01-07,55.50682830810547,54.946083068847656,55.27677917480469,55.0395393371582,5035000.0,48.51591491699219
2014-01-08,55.59309768676758,54.78792190551758,55.12580871582031,55.01797103881836,6188000.0,48.49690628051758
2014-01-09,54.277496337890625,53.738319396972656,53.85334396362305,53.9539909362793,5248300.0,47.559043884277344
2014-01-10,54.57225036621094,53.745506286621094,54.20560836791992,53.93242263793945,3591800.0,47.54002380371094
2014-01-13,54.00431442260742,52.71028137207031,53.92523193359375,52.77498245239258,4834800.0,46.5197639465332
2014-01-14,53.29259490966797,52.58806610107422,52.854061126708984,52.64558029174805,6219500.0,46.40570831298828
2014-01-15,53.055355072021484,52.465850830078125,52.652767181396484,52.60244369506836,4402200.0,46.695865631103516
2014-01-16,53.07692337036133,51.9410514831543,52.65995788574219,51.976993560791016,5269500.0,46.14065170288086
2014-01-17,52.235801696777344,51.66786575317383,52.07045364379883,51.833213806152344,5164000.0,46.01300811767578
2014-01-21,52.379581451416016,51.03522491455078,52.27174758911133,51.15025329589844,5081400.0,45.40673828125
2014-01-22,51.70381164550781,51.12149429321289,51.488136291503906,51.286842346191406,4398300.0,45.52799606323242
2014-01-23,50.8123664855957,49.834651947021484,50.71171951293945,50.179725646972656,6457900.0,44.54518508911133
2014-01-24,50.165348052978516,49.475196838378906,49.834651947021484,49.475196838378906,5824800.0,43.91976547241211
2014-01-27,49.53989791870117,48.209922790527344,49.45363235473633,48.770668029785156,6489500.0,43.29435348510742
2014-01-28,49.317039489746094,48.77785873413086,48.95039367675781,49.029476165771484,4341700.0,43.52410125732422
2014-01-29,48.828182220458984,47.35441970825195,48.70596694946289,47.81452178955078,9568200.0,42.44556427001953
2014-01-30,48.152408599853516,47.57009506225586,48.0589485168457,47.87922286987305,6079700.0,42.50299835205078
2014-01-31,48.5909423828125,47.32566452026367,47.54133605957031,48.27462387084961,7493700.0,42.854007720947266
2014-02-03,48.928829193115234,47.332855224609375,48.425594329833984,47.562904357910156,9392300.0,42.22220230102539
2014-02-04,52.178287506103516,50.71890640258789,51.46657180786133,51.80445861816406,19678700.0,45.98748016357422
2014-02-05,51.58159637451172,50.2084846496582,51.58159637451172,50.71171951293945,7912000.0,45.0174446105957
2014-02-06,51.660675048828125,50.71890640258789,50.81955337524414,51.16463088989258,4736900.0,45.41950225830078
2014-02-07,52.077640533447266,51.36592483520508,51.46657180786133,51.56721878051758,3965000.0,45.77688217163086
2014-02-10,52.336448669433594,51.52408218383789,51.761322021484375,52.30769348144531,5052500.0,46.434207916259766
2014-02-11,52.93313980102539,52.264556884765625,52.44428634643555,52.63119888305664,4988600.0,46.72138595581055
2014-02-12,53.0265998840332,52.64558029174805,52.72465896606445,52.84687423706055,4220400.0,46.91284942626953
2014-02-13,53.12005615234375,52.379581451416016,52.51617431640625,53.069732666015625,3078000.0,47.11069107055664
2014-02-14,53.12724685668945,52.552120208740234,52.839683532714844,52.782169342041016,4025600.0,46.855411529541016
2014-02-18,53.01222229003906,52.45866394042969,52.767791748046875,52.652767181396484,3909400.0,46.74053955078125
2014-02-19,53.242271423339844,52.31488037109375,52.868438720703125,52.350826263427734,3123300.0,46.47249984741211
2014-02-20,52.71028137207031,52.08483123779297,52.40834045410156,52.465850830078125,2762800.0,46.574607849121094
2014-02-21,52.638389587402344,52.02731704711914,52.437095642089844,52.37239456176758,2920800.0,46.49164581298828
2014-02-24,52.767791748046875,52.29331588745117,52.38677215576172,52.45866394042969,2503200.0,46.56822204589844
2014-02-25,53.055355072021484,52.135154724121094,52.480228424072266,52.681522369384766,3142200.0,46.76606369018555
2014-02-26,53.01222229003906,52.50898742675781,52.73184585571289,52.76060485839844,3506200.0,46.83625030517578
2014-02-27,53.32135009765625,52.753414154052734,52.76060485839844,53.04816818237305,2980000.0,47.09154510498047
2014-02-28,53.443565368652344,52.767791748046875,53.07692337036133,53.256649017333984,3304300.0,47.276607513427734
2014-03-03,53.0265998840332,52.264556884765625,52.72465896606445,52.91876220703125,3364800.0,46.97666931152344
2014-03-04,53.838966369628906,53.457942962646484,53.5514030456543,53.659236907958984,3708600.0,47.633995056152344
2014-03-05,53.88928985595703,53.436378479003906,53.86772155761719,53.78145217895508,2702800.0,47.742488861083984
2014-03-06,55.89503860473633,54.45722579956055,54.464412689208984,55.5643424987793,7327200.0,49.32517623901367
