Date,High,Low,Open,Close,Volume,Adj Close
2014-01-02,138.52999877929688,137.32000732421875,138.52999877929688,138.0800018310547,359400.0,133.64105224609375
2014-01-03,139.02999877929688,137.55999755859375,138.0500030517578,138.22999572753906,357300.0,133.7862548828125
2014-01-06,139.30999755859375,137.27000427246094,139.1699981689453,137.66000366210938,396300.0,133.23458862304688
2014-01-07,138.41000366210938,136.8300018310547,138.19000244140625,137.92999267578125,345800.0,133.49588012695312
2014-01-08,139.0500030517578,137.41000366210938,137.72999572753906,138.30999755859375,349000.0,134.05809020996094
2014-01-09,140.32000732421875,139.17999267578125,139.25999450683594,139.5399932861328,489200.0,135.2502899169922
2014-01-10,139.9600067138672,138.47999572753906,139.5399932861328,139.3800048828125,274700.0,135.09519958496094
2014-01-13,139.92999267578125,137.72999572753906,138.80999755859375,137.97999572753906,352900.0,133.73822021484375
2014-01-14,139.7100067138672,137.80999755859375,138.4499969482422,139.64999389648438,422900.0,135.3568572998047
2014-01-15,140.60000610351562,139.52000427246094,139.74000549316406,140.57000732421875,286400.0,136.24864196777344
2014-01-16,142.52999877929688,140.6199951171875,141.25,140.86000061035156,322700.0,136.52967834472656
2014-01-17,140.72999572753906,139.4199981689453,140.66000366210938,140.0399932861328,391400.0,135.7349090576172
2014-01-21,142.33999633789062,140.3699951171875,140.41000366210938,141.9199981689453,379600.0,137.55711364746094
2014-01-22,141.91000366210938,141.1300048828125,141.91000366210938,141.5399932861328,200000.0,137.18875122070312
2014-01-23,141.27999877929688,138.6199951171875,140.36000061035156,139.0,466800.0,134.72689819335938
2014-01-24,138.1999969482422,135.0,137.75,135.6699981689453,894400.0,131.499267578125
2014-01-27,138.75999450683594,134.8800048828125,137.33999633789062,135.41000366210938,745300.0,131.24720764160156
2014-01-28,139.07000732421875,135.25999450683594,135.75999450683594,137.72999572753906,455400.0,133.4958953857422
2014-01-29,137.97999572753906,135.67999267578125,136.47999572753906,136.17999267578125,423700.0,131.99356079101562
2014-01-30,138.0,136.57000732421875,137.36000061035156,137.77000427246094,313500.0,133.53468322753906
2014-01-31,138.27999877929688,135.38999938964844,136.1199951171875,137.24000549316406,472400.0,133.02096557617188
2014-02-03,138.05999755859375,131.5800018310547,136.86000061035156,131.8000030517578,735700.0,127.74822235107422
2014-02-04,132.72000122070312,131.14999389648438,132.27000427246094,131.99000549316406,966600.0,127.93240356445312
2014-02-05,132.5800018310547,130.72999572753906,131.50999450683594,131.9199981689453,452500.0,127.86454010009766
2014-02-06,133.36000061035156,131.94000244140625,132.58999633789062,132.77000427246094,481600.0,128.68841552734375
2014-02-07,134.5,133.24000549316406,133.4600067138672,133.89999389648438,520300.0,129.7836456298828
2014-02-10,134.22999572753906,132.77999877929688,134.00999450683594,133.0,505800.0,128.9113311767578
2014-02-11,134.0,132.97000122070312,133.5,133.6199951171875,572000.0,129.51223754882812
2014-02-12,135.49000549316406,133.9499969482422,133.9499969482422,134.94000244140625,480900.0,130.7916717529297
2014-02-13,136.5399932861328,134.0,134.22000122070312,136.49000549316406,418400.0,132.29405212402344
2014-02-14,137.3800048828125,135.5399932861328,136.49000549316406,136.8699951171875,617700.0,132.66232299804688
2014-02-18,137.13999938964844,135.6199951171875,136.72999572753906,135.88999938964844,439900.0,131.7124786376953
2014-02-19,136.83999633789062,134.64999389648438,135.75,135.0500030517578,335200.0,130.89830017089844
2014-02-20,135.88999938964844,134.42999267578125,135.36000061035156,135.5399932861328,368700.0,131.3732452392578
2014-02-21,136.57000732421875,134.86000061035156,135.60000610351562,134.9199981689453,357200.0,130.7722625732422
2014-02-24,137.0500030517578,135.2100067138672,135.41000366210938,135.30999755859375,624000.0,131.15029907226562
2014-02-25,136.1300048828125,135.00999450683594,135.41000366210938,135.3000030517578,443500.0,131.14064025878906
2014-02-26,136.49000549316406,134.8000030517578,135.85000610351562,134.97999572753906,500300.0,130.83045959472656
2014-02-27,135.4199981689453,131.6199951171875,134.86000061035156,134.61000061035156,436400.0,130.4718475341797
