Date,High,Low,Open,Close,Volume,Adj Close
2014-01-02,104.41999816894531,103.41000366210938,103.58000183105469,103.79000091552734,814900.0,97.68146514892578
2014-01-03,104.27999877929688,103.77999877929688,104.0999984741211,103.91999816894531,554500.0,97.8038101196289
2014-01-06,102.68000030517578,101.22000122070312,101.41000366210938,102.27999877929688,1657500.0,96.26034545898438
2014-01-07,103.83999633789062,102.3499984741211,102.4800033569336,103.33000183105469,1001700.0,97.24854278564453
2014-01-08,104.51000213623047,102.80999755859375,103.1500015258789,104.13999938964844,1208200.0,98.01087188720703
2014-01-09,105.08000183105469,103.88999938964844,105.0,105.0,1092600.0,98.82025146484375
2014-01-10,106.0,104.94000244140625,105.75,105.38999938964844,859100.0,99.18731689453125
2014-01-13,105.27999877929688,102.9000015258789,104.91000366210938,103.0999984741211,979400.0,97.03206634521484
2014-01-14,104.37000274658203,102.62000274658203,103.30999755859375,104.33000183105469,1146600.0,98.189697265625
2014-01-15,104.47000122070312,103.11000061035156,104.2699966430664,103.62000274658203,1080000.0,97.52146911621094
2014-01-16,104.6500015258789,103.62000274658203,103.6500015258789,104.44999694824219,793900.0,98.3026123046875
2014-01-17,104.69000244140625,103.93000030517578,104.6500015258789,104.1500015258789,884100.0,98.02027130126953
2014-01-21,104.68000030517578,102.8499984741211,104.55000305175781,103.9000015258789,875300.0,97.78498077392578
2014-01-22,104.25,103.4000015258789,104.25,103.69000244140625,814200.0,97.58735656738281
2014-01-23,103.0,101.45999908447266,102.77999877929688,101.94000244140625,1180600.0,95.94034576416016
2014-01-24,101.4000015258789,99.27999877929688,101.12999725341797,99.3499984741211,1971400.0,93.5027847290039
2014-01-27,99.44000244140625,97.94000244140625,99.30999755859375,98.76000213623047,1255800.0,92.94750213623047
2014-01-28,100.06999969482422,99.0,99.0,99.8499984741211,936700.0,93.97335052490234
2014-01-29,100.83999633789062,99.25,99.36000061035156,100.2300033569336,2023300.0,94.33098602294922
2014-01-30,101.5999984741211,100.0999984741211,100.70999908447266,100.83000183105469,1238700.0,94.89569091796875
2014-01-31,101.0199966430664,99.2300033569336,99.45999908447266,100.54000091552734,1154000.0,94.62273406982422
2014-02-03,101.2699966430664,97.87000274658203,100.29000091552734,98.02999877929688,1580100.0,92.26045989990234
2014-02-04,99.08999633789062,97.88999938964844,98.94999694824219,98.69999694824219,1280100.0,92.89102935791016
2014-02-05,99.36000061035156,97.6500015258789,98.37999725341797,99.16000366210938,943800.0,93.32395935058594
2014-02-06,99.94000244140625,98.51000213623047,99.08999633789062,99.88999938964844,1117200.0,94.0110092163086
2014-02-07,100.66000366210938,99.80999755859375,100.38999938964844,100.12999725341797,1368600.0,94.23686981201172
2014-02-10,100.8499984741211,99.12999725341797,99.94999694824219,100.62000274658203,1040700.0,94.6980209350586
2014-02-11,101.68000030517578,100.30000305175781,100.62000274658203,101.41000366210938,942000.0,95.44154357910156
2014-02-12,101.76000213623047,101.02999877929688,101.3499984741211,101.13999938964844,788700.0,95.18742370605469
2014-02-13,102.7699966430664,100.55000305175781,100.68000030517578,102.30000305175781,743700.0,96.2791519165039
2014-02-14,103.27999877929688,102.12999725341797,102.30000305175781,103.1500015258789,582700.0,97.07913208007812
2014-02-18,103.69000244140625,103.01000213623047,103.38999938964844,103.08000183105469,762100.0,97.01325225830078
2014-02-19,104.1500015258789,101.94000244140625,103.02999877929688,101.97000122070312,927100.0,95.96857452392578
2014-02-20,102.18000030517578,101.01000213623047,102.05999755859375,101.87000274658203,1523700.0,95.87446594238281
2014-02-21,105.0,101.3499984741211,102.30000305175781,102.19000244140625,1998400.0,96.17562103271484
2014-02-24,102.72000122070312,101.3499984741211,101.88999938964844,102.38999938964844,1339600.0,96.3638687133789
2014-02-25,105.04000091552734,102.13999938964844,102.13999938964844,104.58000183105469,1576100.0,98.42496490478516
2014-02-26,106.19000244140625,104.58000183105469,104.80999755859375,105.43000030517578,1201600.0,99.22493743896484
2014-02-27,106.77999877929688,104.87000274658203,105.0,106.6500015258789,953600.0,100.3731460571289
2014-02-28,108.19999694824219,106.47000122070312,106.61000061035156,107.75,1331400.0,101.40840911865234
2014-03-03,108.19000244140625,106.19999694824219,106.19999694824219,107.9800033569336,1401800.0,101.6248779296875
2014-03-04,109.95999908447266,108.3499984741211,108.98999786376953,109.66000366210938,1617500.0,103.20600891113281
2014-03-05,110.0,109.05999755859375,110.0,109.37999725341797,1125100.0,102.94245910644531
2014-03-06,110.3499984741211,109.27999877929688,109.44000244140625,109.86000061035156,730000.0,103.39423370361328
2014-03-07,110.25,109.55000305175781,109.93000030517578,109.83999633789062,1016300.0,103.63481140136719
2014-03-10,110.2699966430664,109.20999908447266,109.4800033569336,110.18000030517578,747100.0,103.95559692382812
2014-03-11,111.83000183105469,109.76000213623047,110.16999816894531,111.23999786376953,1816400.0,104.95570373535156
2014-03-12,110.97000122070312,109.91000366210938,110.55999755859375,110.62000274658203,1749700.0,104.37074279785156
2014-03-13,111.30999755859375,109.20999908447266,110.69999694824219,109.25,1438700.0,103.07813262939453
2014-03-14,110.51000213623047,108.52999877929688,109.20999908447266,108.62999725341797,1273600.0,102.49317169189453
2014-03-17,110.88999938964844,109.16000366210938,109.16000366210938,110.0199966430664,943900.0,103.80464172363281
2014-03-18,110.62999725341797,110.0,110.08000183105469,110.33999633789062,673400.0,104.10655975341797
2014-03-19,110.6500015258789,108.76000213623047,110.2300033569336,109.31999969482422,1027000.0,103.1441879272461
2014-03-20,110.23999786376953,109.11000061035156,109.30000305175781,110.04000091552734,769600.0,103.8235092163086
2014-03-21,111.58000183105469,109.93000030517578,110.97000122070312,110.7300033569336,1909700.0,104.47454833984375
2014-03-24,111.48999786376953,109.54000091552734,111.0199966430664,109.83999633789062,786500.0,103.63481140136719
2014-03-25,110.51000213623047,108.16999816894531,110.12000274658203,108.30999755859375,1685200.0,102.19125366210938
2014-03-26,108.95999908447266,107.02999877929688,108.7300033569336,107.05000305175781,1650300.0,101.00242614746094
2014-03-27,107.2300033569336,105.7300033569336,107.02999877929688,106.19999694824219,1054600.0,100.20043182373047
2014-03-28,106.9800033569336,106.08000183105469,106.36000061035156,106.2300033569336,1301900.0,100.228759765625
2014-03-31,108.05999755859375,106.68000030517578,107.20999908447266,107.98999786376953,972300.0,101.88931274414062
2014-04-01,108.66999816894531,107.73999786376953,108.44999694824219,108.66000366210938,778200.0,102.52146911621094
2014-04-02,109.2300033569336,108.44999694824219,108.70999908447266,108.58999633789062,690200.0,102.45541381835938
2014-04-03,109.83000183105469,108.61000061035156,109.0199966430664,109.05000305175781,712800.0,102.88943481445312
2014-04-04,109.76000213623047,106.94000244140625,109.69000244140625,107.18000030517578,1131800.0,101.12506103515625
2014-04-07,107.55000305175781,105.55999755859375,107.11000061035156,105.7300033569336,1023300.0,99.7569808959961
2014-04-08,105.69999694824219,101.81999969482422,105.69999694824219,105.22000122070312,1301400.0,99.27579498291016
2014-04-09,107.5199966430664,105.33999633789062,105.62999725341797,107.19999694824219,1244000.0,101.14395904541016
2014-04-10,107.66000366210938,104.77999877929688,107.36000061035156,105.0199966430664,902700.0,99.08710479736328
2014-04-11,105.25,103.69000244140625,104.61000061035156,103.69999694824219,1022400.0,97.8416748046875
2014-04-14,104.6500015258789,103.51000213623047,104.1500015258789,104.2699966430664,892700.0,98.37947845458984
2014-04-15,105.44999694824219,103.79000091552734,104.45999908447266,105.41999816894531,813400.0,99.46450805664062
2014-04-16,107.12000274658203,106.0,106.36000061035156,107.02999877929688,768000.0,100.98355102539062
2014-04-17,108.12999725341797,106.79000091552734,106.79000091552734,107.79000091552734,880300.0,101.70063018798828
2014-04-21,108.33999633789062,106.72000122070312,107.05000305175781,107.87999725341797,739500.0,101.7855453491211
2014-04-22,108.12000274658203,107.20999908447266,107.94999694824219,107.27999877929688,732000.0,101.21942138671875
